AvgSpotLen	BioSample	DATASTORE_filetype	Experiment	LoadDate	MBases	MBytes	Run	SRA_Sample	Sample_Name	disease	Assay_Type	BioProject	Center_Name	Consent	DATASTORE_provider	InsertSize	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	SRA_Study	source_name
101	SAMN06016755	sra	SRX2347989	2016-11-15	1339	639	SRR5020164	SRS1798262	GSM2390983	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016753	sra	SRX2347990	2016-11-15	1116	526	SRR5020165	SRS1798261	GSM2390984	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016751	contigs sra	SRX2347991	2016-11-15	981	455	SRR5020166	SRS1798263	GSM2390985	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016748	contigs sra	SRX2347992	2016-11-15	942	438	SRR5020167	SRS1798264	GSM2390986	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016746	sra	SRX2347993	2016-11-15	1555	731	SRR5020168	SRS1798266	GSM2390987	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016743	sra	SRX2347994	2016-11-15	1108	516	SRR5020169	SRS1798265	GSM2390988	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016741	sra	SRX2347995	2016-11-15	1141	529	SRR5020170	SRS1798267	GSM2390989	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016738	sra	SRX2347996	2016-11-15	1155	544	SRR5020171	SRS1798268	GSM2390990	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016737	sra	SRX2347997	2016-11-15	1107	511	SRR5020172	SRS1798270	GSM2390991	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016735	sra	SRX2347998	2016-11-15	1558	716	SRR5020173	SRS1798269	GSM2390992	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016880	contigs sra	SRX2347999	2016-11-15	964	441	SRR5020174	SRS1798271	GSM2390993	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016879	sra	SRX2348000	2016-11-15	1360	620	SRR5020175	SRS1798272	GSM2390994	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016873	sra	SRX2348001	2016-11-15	1186	545	SRR5020176	SRS1798273	GSM2390995	Multiple Sclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016870	sra	SRX2348002	2016-11-15	2070	1078	SRR5020177	SRS1798275	GSM2390996	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016866	sra	SRX2348003	2016-11-15	1248	683	SRR5020178	SRS1798274	GSM2390997	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016864	sra	SRX2348004	2016-11-15	1254	683	SRR5020179	SRS1798276	GSM2390998	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016861	sra	SRX2348005	2016-11-15	1166	618	SRR5020180	SRS1798277	GSM2390999	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016850	contigs sra	SRX2348006	2016-11-15	628	337	SRR5020181	SRS1798278	GSM2391000	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016849	sra	SRX2348007	2016-11-15	1573	837	SRR5020182	SRS1798280	GSM2391001	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016847	sra	SRX2348008	2016-11-15	993	527	SRR5020183	SRS1798279	GSM2391002	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016846	sra	SRX2348009	2016-11-15	1666	883	SRR5020184	SRS1798282	GSM2391003	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016842	sra	SRX2348010	2016-11-15	1120	594	SRR5020185	SRS1798281	GSM2391004	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016834	sra	SRX2348011	2016-11-15	1175	628	SRR5020186	SRS1798283	GSM2391005	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016708	sra	SRX2348012	2016-11-15	1467	768	SRR5020187	SRS1798284	GSM2391006	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016707	sra	SRX2348013	2016-11-15	1437	744	SRR5020188	SRS1798285	GSM2391007	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016831	sra	SRX2348014	2016-11-15	1092	572	SRR5020189	SRS1798286	GSM2391008	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016712	sra	SRX2348015	2016-11-15	1552	817	SRR5020190	SRS1798287	GSM2391009	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016711	contigs sra	SRX2348016	2016-11-15	467	273	SRR5020191	SRS1798294	GSM2391010	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016710	sra	SRX2348017	2016-11-15	952	556	SRR5020192	SRS1798288	GSM2391011	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016709	sra	SRX2348018	2016-11-15	1012	545	SRR5020193	SRS1798289	GSM2391012	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016706	sra	SRX2348019	2016-11-15	997	536	SRR5020194	SRS1798290	GSM2391013	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016705	sra	SRX2348020	2016-11-15	1036	550	SRR5020195	SRS1798291	GSM2391014	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016704	contigs sra	SRX2348021	2016-11-15	507	298	SRR5020196	SRS1798292	GSM2391015	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016703	contigs sra	SRX2348022	2016-11-15	441	256	SRR5020197	SRS1798293	GSM2391016	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016703	contigs sra	SRX2348022	2016-11-15	740	351	SRR5020198	SRS1798293	GSM2391016	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016702	sra	SRX2348023	2016-11-15	1094	571	SRR5020199	SRS1798295	GSM2391017	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016701	sra	SRX2348024	2016-11-15	1484	784	SRR5020200	SRS1798296	GSM2391018	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016700	sra	SRX2348025	2016-11-15	1474	769	SRR5020201	SRS1798297	GSM2391019	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016699	sra	SRX2348026	2016-11-15	1199	631	SRR5020202	SRS1798301	GSM2391020	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016698	sra	SRX2348027	2016-11-15	1986	1052	SRR5020203	SRS1798298	GSM2391021	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016697	sra	SRX2348028	2016-11-15	2352	1239	SRR5020204	SRS1798300	GSM2391022	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016696	contigs sra	SRX2348029	2016-11-15	757	442	SRR5020205	SRS1798299	GSM2391023	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016696	contigs sra	SRX2348029	2016-11-15	1008	476	SRR5020206	SRS1798299	GSM2391023	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016804	sra	SRX2348030	2016-11-15	1157	619	SRR5020207	SRS1798303	GSM2391024	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016802	sra	SRX2348031	2016-11-15	1274	669	SRR5020208	SRS1798302	GSM2391025	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016801	sra	SRX2348032	2016-11-15	1062	574	SRR5020209	SRS1798304	GSM2391026	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016800	contigs sra	SRX2348033	2016-11-15	890	473	SRR5020210	SRS1798305	GSM2391027	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016796	contigs sra	SRX2348034	2016-11-15	657	385	SRR5020211	SRS1798307	GSM2391028	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016796	sra	SRX2348034	2016-11-15	1195	556	SRR5020212	SRS1798307	GSM2391028	Pulmonary Hypertension	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016795	sra	SRX2348035	2016-11-15	2637	1309	SRR5020213	SRS1798306	GSM2391029	Chronic Pancreatitis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016793	sra	SRX2348036	2016-11-15	1848	845	SRR5020214	SRS1798308	GSM2391030	Chronic Pancreatitis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016790	sra	SRX2348037	2016-11-15	1771	871	SRR5020215	SRS1798309	GSM2391031	Chronic Pancreatitis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016788	sra	SRX2348038	2016-11-15	1712	807	SRR5020216	SRS1798310	GSM2391032	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016786	sra	SRX2348039	2016-11-15	2266	1079	SRR5020217	SRS1798311	GSM2391033	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016780	sra	SRX2348040	2016-11-15	2013	908	SRR5020218	SRS1798312	GSM2391034	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016776	sra	SRX2348041	2016-11-15	1812	825	SRR5020219	SRS1798313	GSM2391035	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016774	sra	SRX2348042	2016-11-15	1896	880	SRR5020220	SRS1798314	GSM2391036	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016659	sra	SRX2348043	2016-11-15	2420	1273	SRR5020221	SRS1798315	GSM2391037	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016658	sra	SRX2348044	2016-11-15	1308	692	SRR5020222	SRS1798316	GSM2391038	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016652	sra	SRX2348045	2016-11-15	1293	684	SRR5020223	SRS1798322	GSM2391039	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016651	sra	SRX2348046	2016-11-15	1145	599	SRR5020224	SRS1798317	GSM2391040	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016651	sra	SRX2348046	2016-11-15	1584	750	SRR5020225	SRS1798317	GSM2391040	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016650	contigs sra	SRX2348047	2016-11-15	871	465	SRR5020226	SRS1798318	GSM2391041	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016649	sra	SRX2348048	2016-11-15	1032	550	SRR5020227	SRS1798326	GSM2391042	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016648	sra	SRX2348049	2016-11-15	1313	703	SRR5020228	SRS1798319	GSM2391043	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016647	sra	SRX2348050	2016-11-15	1412	755	SRR5020229	SRS1798320	GSM2391044	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016646	contigs sra	SRX2348051	2016-11-15	589	347	SRR5020230	SRS1798321	GSM2391045	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016645	contigs sra	SRX2348052	2016-11-15	629	368	SRR5020231	SRS1798323	GSM2391046	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016644	contigs sra	SRX2348053	2016-11-15	565	333	SRR5020232	SRS1798324	GSM2391047	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016731	contigs sra	SRX2348054	2016-11-15	532	314	SRR5020233	SRS1798325	GSM2391048	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016730	sra	SRX2348055	2016-11-15	1274	690	SRR5020234	SRS1798327	GSM2391049	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016729	sra	SRX2348056	2016-11-15	1546	826	SRR5020235	SRS1798330	GSM2391050	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016728	sra	SRX2348057	2016-11-15	1231	638	SRR5020236	SRS1798328	GSM2391051	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016727	sra	SRX2348058	2016-11-15	1236	640	SRR5020237	SRS1798331	GSM2391052	Epilepsy	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016726	sra	SRX2348059	2016-11-15	2388	1095	SRR5020238	SRS1798329	GSM2391053	Non-significant Atherosclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016726	sra	SRX2348059	2016-11-15	1188	549	SRR5020239	SRS1798329	GSM2391053	Non-significant Atherosclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016725	sra	SRX2348060	2016-11-15	1936	878	SRR5020240	SRS1798332	GSM2391054	Non-significant Atherosclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016724	sra	SRX2348061	2016-11-15	2690	1273	SRR5020241	SRS1798333	GSM2391055	Non-significant Atherosclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016723	contigs sra	SRX2348062	2016-11-15	1039	472	SRR5020242	SRS1798338	GSM2391056	Non-significant Atherosclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
100	SAMN06016722	sra	SRX2348063	2016-11-15	1392	650	SRR5020243	SRS1798334	GSM2391057	Non-significant Atherosclerosis	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016721	sra	SRX2348064	2016-11-15	2527	1179	SRR5020244	SRS1798339	GSM2391058	Stable Angina Pectoris	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
101	SAMN06016720	sra	SRX2348065	2016-11-15	2287	1062	SRR5020245	SRS1798335	GSM2391059	Stable Angina Pectoris	RNA-Seq	PRJNA353588	GEO	public	ncbi	0	Illumina HiSeq 2500	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2017-08-15	SRP093349	Thrombocytes
